"","freq_mean","freq_sd"
"79",0.000150632416295108,1.94919013536895e-06
"80",5.68757211861078e-05,2.59983175096199e-06
"81",4.95943535908053e-05,2.4274198478041e-06
"82",0.000141651276325572,2.5747037618502e-06
"83",0.000233367150423768,3.02121657347037e-06
"84",4.32054621442627e-05,2.19556268323223e-06
"85",9.13738625172392e-05,3.44485829950242e-06
"86",0.000235500363667169,4.11171446047583e-06
"87",0.000180007040781517,3.8306923283661e-06
"88",9.39381294598063e-05,3.46349091113184e-06
"89",6.30280087995108e-05,2.79337118627835e-06
"90",0.000260144395784522,4.26851448322063e-06
"91",0.000166794335225407,3.89922737976949e-06
"92",5.63506284275029e-05,2.37989597780245e-06
"93",3.14317756017045e-05,1.96885789848485e-06
"94",0.000121978982010777,3.62003928515353e-06
"95",0.000469880831459782,4.7879507023273e-06
"96",4.72577437445045e-05,2.73450433820547e-06
"97",4.1969406170165e-05,2.1619634337738e-06
"98",0.000216204491858873,2.85435195103336e-06
"99",0.00027978641804047,3.06004334060652e-06
"100",7.10595981775102e-05,2.76676895663481e-06
"101",0.000122986678246569,3.67591327186281e-06
"102",0.000329360649601552,4.90712011073955e-06
"103",0.000265364188605982,4.44270393877034e-06
"104",0.000102395970707362,3.24804448997086e-06
"105",7.02669826885148e-05,2.76346926805966e-06
"106",0.000432925418565489,4.83323423651916e-06
"107",0.000159579925384185,3.96564012992273e-06
"108",6.24354055901137e-05,2.76544049874088e-06
"109",2.0334705472735e-05,1.53938170892199e-06
"110",9.89766871766999e-05,3.3767928539034e-06
"111",0.000311591018812693,3.91642662258507e-06
"112",3.53096885429648e-05,2.11166262571355e-06
"113",6.92661394409674e-06,9.02553574412725e-07
"114",0.000143179905965471,2.35615174314386e-06
"115",8.53422075051241e-06,1.11621202314218e-06
"116",4.0068059406942e-05,2.01566891867195e-06
"117",3.56031560311516e-05,2.32669335057058e-06
"118",0.000117546869637492,3.22933261503687e-06
"119",9.04191208181969e-05,3.10828906968345e-06
"120",4.22862122940461e-05,2.17293794436709e-06
"121",5.85341277951533e-05,2.69960498281038e-06
"122",0.000224872025438106,3.67431899143852e-06
"123",0.000210282928387482,3.59344880891715e-06
"124",5.05484189655273e-05,2.25283293091592e-06
"125",9.6127347240741e-06,1.33512744451704e-06
"126",0.000152212506019761,2.91839417905463e-06
"127",4.05278337113463e-05,2.22270919699221e-06
"128",8.84951768071258e-05,2.71946176883465e-06
"129",5.27510884318242e-05,2.63371039920984e-06
"130",0.00023342363899603,2.25037176790643e-06
"131",0.000659207362272673,3.46279466570777e-06
"132",4.209538786696e-05,2.05189954341127e-06
"133",7.89996141868292e-05,2.71105444314053e-06
"134",0.000264602943997379,4.19127042177402e-06
"135",0.000202409773415315,4.06372515190805e-06
"136",5.51463927924442e-05,2.77889625124047e-06
"137",5.55220950128396e-05,2.63808317491949e-06
"138",0.000318387870000221,4.96207305026381e-06
"139",0.000215933663821461,4.63835675422285e-06
"140",4.37470242692727e-05,2.48320548026249e-06
"141",3.26690027194607e-05,1.92889340998586e-06
"142",0.000237746427571343,2.95310451799494e-06
"143",0.000218061427307504,2.46206581660496e-06
"144",6.80932590074723e-05,2.6988950811316e-06
"145",9.64040914382553e-05,3.66040487496714e-06
"146",0.000266526223815269,3.43829880529383e-06
"147",0.000635779893295143,4.35637832074582e-06
"148",7.78798452968739e-05,2.6195390675451e-06
"149",0.000146299489045149,4.35002830857947e-06
"150",0.000366499875428275,5.5039485258523e-06
"151",0.000321156320327388,5.10350665433998e-06
"152",0.000149747074688698,3.90543258931245e-06
"153",0.000113608810081398,3.35834892902988e-06
"154",0.000519689612854796,6.450730245775e-06
"155",0.000394806736286557,5.71231035634507e-06
"156",9.56032068993752e-05,3.35161619938518e-06
"157",4.62160627759068e-05,2.46772269661576e-06
"158",0.000218504688186239,4.63518085059483e-06
"159",0.000835953107377659,6.35346290432163e-06
"160",7.22179613049033e-05,3.11072116541718e-06
"161",6.84476924727301e-05,2.807620038333e-06
"162",0.000398336071652837,3.60382181904184e-06
"163",0.000680865645007658,3.61586369538114e-06
"164",0.000123053757740442,3.41500187206882e-06
"165",0.000241114504075179,5.15097944383588e-06
"166",0.000608844118175233,7.06374561900731e-06
"167",0.000574946570397353,7.11041696441165e-06
"168",0.000168578541681803,4.27592628050504e-06
"169",7.78216455557243e-05,3.08471689567315e-06
"170",0.000574721842267321,5.51247046239e-06
"171",0.000211463565317193,4.65426694787791e-06
"172",6.82746861698842e-05,2.87057258557575e-06
"173",4.82639868612044e-05,1.98302210094079e-06
"174",0.000155965945816153,4.05115187802768e-06
"175",0.000585641404112577,5.23462539673764e-06
"176",4.59650865293473e-05,2.33434281727877e-06
"177",6.52960099084786e-06,1.03244907136875e-06
"178",0.000235219985713174,2.58827254714748e-06
"179",1.10109763737712e-05,1.43082123065573e-06
"180",6.4972989714803e-05,2.32565711357898e-06
"181",3.61008094346233e-05,2.01873724638532e-06
"182",0.000140106345725188,3.38967027387806e-06
"183",0.000112703335691533,3.68694945739301e-06
"184",4.82104048816541e-05,2.61808920284296e-06
"185",4.33015991712965e-05,2.24025031619364e-06
"186",0.00023860433072571,3.21673521304866e-06
"187",0.000227813673410383,3.15110615122272e-06
"188",4.50443190818038e-05,2.34077319756068e-06
"189",9.05404755135263e-06,9.84666524781656e-07
"190",0.000196805059802527,3.14593207862518e-06
"191",6.17851200074833e-05,2.91445582679896e-06
"192",0.000114314514155449,2.93616121732034e-06
"193",9.71574828376809e-06,1.21556001738193e-06
"194",2.57818645205418e-05,1.5645263827448e-06
"195",3.92538041317677e-05,2.02385048537716e-06
"196",8.22000830891621e-06,9.83365855891474e-07
"197",2.53375336945047e-05,1.72530606305823e-06
"198",4.39038680292208e-05,2.07058698745645e-06
"199",3.90695955015747e-05,2.00436082550269e-06
"200",1.91329202008572e-05,1.54721230963014e-06
"201",8.23579660880545e-06,1.03951455859204e-06
"202",3.57848817860635e-05,2.08174035067997e-06
"203",1.11075874716205e-05,1.28877981949411e-06
"204",7.30561878740681e-06,1.00122306739185e-06
"205",8.39218247334406e-06,9.13953249783017e-07
"206",3.5880746891722e-05,1.77555237210556e-06
"207",3.13963217808801e-05,1.84973923365246e-06
"208",1.43080987065956e-05,1.37792192451562e-06
"209",3.83227294842735e-05,2.02400607071664e-06
"210",4.32280899635845e-05,2.16901476242057e-06
"211",5.57637023203006e-05,2.31104177256887e-06
"212",3.27626835927306e-05,2.10369376995122e-06
"213",4.23465508567696e-05,2.35407410295591e-06
"214",5.75051798017521e-05,2.48607015153978e-06
"215",5.12788278455703e-05,2.56017309499064e-06
"216",4.75937819508422e-05,2.51706681150348e-06
"217",5.14720688044182e-05,2.35838406128011e-06
"218",7.55692253119883e-05,2.85704141456723e-06
"219",5.49114953378284e-05,2.42267095034865e-06
"220",3.46708110312933e-05,2.08088480145489e-06
"221",1.61455958885912e-05,1.38975497292126e-06
"222",3.20840125356936e-05,2.15018184374741e-06
"223",8.5183527664033e-05,2.91894894720904e-06
"224",2.34635071839557e-05,1.61056340932078e-06
"225",2.67686865504282e-05,1.80108961420916e-06
"226",4.94983982270739e-05,2.00169747419282e-06
"227",6.54815639756789e-05,2.64406532274814e-06
"228",3.01657686005077e-05,1.8208013043338e-06
"229",7.09904137902657e-05,2.77618634182775e-06
"230",9.33235269716985e-05,3.18007842078273e-06
"231",8.57931330085336e-05,2.99995140082632e-06
"232",6.39317677227806e-05,2.47551018684354e-06
"233",5.85047886074184e-05,2.44177602128696e-06
"234",0.000132124907913507,3.22580656996667e-06
"235",7.13519024615832e-05,2.82800743138485e-06
"236",4.13399250183615e-05,2.0330247149069e-06
"237",1.27489567449994e-05,1.31492368154938e-06
"238",2.94001806418644e-05,1.94222691865551e-06
"239",7.7351478921694e-05,2.70047727467178e-06
"240",2.11635571219473e-05,1.54739611889323e-06
"241",9.103699110594e-06,1.03556379367787e-06
"242",2.88985109210631e-05,1.75861747981418e-06
"243",6.16414905739756e-06,1.06134254275503e-06
"244",1.47372721509956e-05,1.43974730061013e-06
"245",2.54767209003207e-05,1.70999242866596e-06
"246",3.41707730891885e-05,1.88930091290093e-06
"247",3.62450916414309e-05,2.03643971561244e-06
"248",2.43696203068958e-05,1.88625561885986e-06
"249",1.93409249044194e-05,1.70440441041108e-06
"250",4.20791764138038e-05,2.20066831234502e-06
"251",3.67362091056051e-05,2.19652004790236e-06
"252",1.59269609325408e-05,1.52507945806826e-06
"253",1.3124761367143e-05,1.37447267214733e-06
"254",3.50344743470794e-05,2.01114318832707e-06
"255",2.80422066564076e-05,2.11346214846175e-06
"256",2.4558033649712e-05,1.65938460462555e-06
"257",3.00430883744798e-05,1.97350415639415e-06
"258",6.14827559999803e-05,2.67301557325109e-06
"259",8.77369855828202e-05,2.91397467627234e-06
"260",2.34113889627853e-05,1.87454534973758e-06
"261",0.000207381172169769,3.5539548655015e-06
"262",0.000243413076526351,3.37611706778809e-06
"263",0.000265901852718822,3.32983081974733e-06
"264",0.000124659709156617,2.62985352976324e-06
"265",0.000247416155115526,2.91031752345646e-06
"266",0.000380955701988118,4.42142674890333e-06
"267",0.000421978344853498,3.23628017062431e-06
"268",0.000154455129270521,2.42212564335858e-06
"269",3.27747796680478e-05,1.81749667798095e-06
"270",7.21586651806701e-05,2.83290109116888e-06
"271",7.99277817735828e-05,2.62548675065955e-06
"272",3.10403859334428e-05,1.88496334716182e-06
"273",6.52516433942026e-05,2.60893248884449e-06
"274",0.000103755829333021,3.56906870434417e-06
"275",0.000146290241366216,3.90056395239972e-06
"276",5.53802799237051e-05,2.51298099184058e-06
"277",0.000214612231604193,4.2861029924665e-06
"278",0.000279181001128032,4.66462615173329e-06
"279",0.000325010742081197,5.1233322151177e-06
"280",0.00016755861106653,3.82839781789382e-06
"281",0.000128248952911445,3.50108480832891e-06
"282",0.000226625645582797,4.91063551048717e-06
"283",0.000220253872448218,4.47147017261384e-06
"284",9.47778972472393e-05,3.16287785203645e-06
"285",3.7356103510299e-05,1.99791245479654e-06
"286",6.97251181079741e-05,2.62749693942933e-06
"287",0.000181051284680268,4.10909833709724e-06
"288",4.04493164205622e-05,2.03269435015342e-06
"289",5.53529103352511e-05,2.51658445197128e-06
"290",0.000100610699228849,3.2145527754234e-06
"291",0.000119986264463331,3.29290721718611e-06
"292",6.14399367784228e-05,2.64675806170649e-06
"293",0.000441802344394253,6.12343151014493e-06
"294",0.000422940381289466,5.87338717869474e-06
"295",0.00048017514500374,5.99020002488262e-06
"296",0.000273267208649018,4.67824701551892e-06
"297",0.000145910531711856,3.77977170212902e-06
"298",0.000307289806611124,5.107600466711e-06
"299",0.00017040596721784,4.29695487653456e-06
"300",9.54722621425562e-05,3.15757383210186e-06
"301",3.70521046271315e-05,2.07123941183194e-06
"302",5.89937637825978e-05,2.68323526792414e-06
"303",0.000139828212871606,3.91599452349023e-06
"304",4.69281063223924e-05,2.47067235578401e-06
"305",2.30411305708587e-05,1.61515044131615e-06
"306",6.03978555314583e-05,2.34186274859919e-06
"307",3.51537137860444e-05,1.92398651929249e-06
"308",2.65063225413423e-05,1.8181214956945e-06
"309",0.000230942250538738,3.18496090120011e-06
"310",0.000258705802264678,3.39055964456453e-06
"311",0.000299760313099679,3.54790824751536e-06
"312",0.000148855762590991,2.77130151024941e-06
"313",0.000131380344725673,2.08148574079099e-06
"314",0.00025948930873591,3.13770772348675e-06
"315",0.000264909980846748,2.93407885494407e-06
"316",9.06189453718342e-05,2.00653342296275e-06
"317",4.96371662416159e-05,2.27898287894161e-06
"318",9.27082911671859e-05,3.16904693479294e-06
"319",9.28819774429023e-05,2.97569711807104e-06
"320",5.34089345658603e-05,2.52510021800689e-06
"321",4.52702456952968e-05,2.57985186885038e-06
"322",0.000201561956085718,3.78821795066055e-06
"323",0.000294037145912774,4.51187154412085e-06
"324",4.20782688323973e-05,2.18315787010896e-06
"325",0.000181321088482306,3.5820323655197e-06
"326",0.000437334646981155,4.75746587232826e-06
"327",0.000314772776523921,4.27620858083265e-06
"328",0.000130957687104548,2.96729451804616e-06
"329",0.000197091122338473,3.18120353030824e-06
"330",0.000667946172606917,5.96403314601908e-06
"331",0.000408857857640483,3.75089805700464e-06
"332",0.000142045153267561,2.45979253733733e-06
"333",4.00721500575104e-05,1.90998901068494e-06
"334",0.000243746201277472,4.17586084080553e-06
"335",0.000172214620768056,3.32328375538404e-06
"336",6.47265178170216e-05,2.77053042767784e-06
"337",9.47460669460494e-05,3.2966684010623e-06
"338",0.00021354474830101,4.5140345484606e-06
"339",0.000358250196245423,4.96974432777804e-06
"340",6.98527483968257e-05,2.99836524820898e-06
"341",0.000274795196906214,4.72577166518019e-06
"342",0.000481635874819413,6.56233057822133e-06
"343",0.000498874870118268,6.6614048565341e-06
"344",0.000205050891988967,4.58143820726916e-06
"345",0.000177773718147564,4.14614755246533e-06
"346",0.000458476076137282,6.63013603932652e-06
"347",0.000382171897063752,5.9474083342886e-06
"348",0.000125202883160638,3.63882541007551e-06
"349",6.40767894136576e-05,2.70885430502719e-06
"350",0.000189553085468291,4.34469890886551e-06
"351",0.000610094832650943,6.6547248532955e-06
"352",6.83919124786906e-05,2.74887855191543e-06
"353",6.05011875542869e-05,2.66367558869789e-06
"354",0.000294119683790161,4.44385223083483e-06
"355",0.000337956733913773,4.88986807790017e-06
"356",9.55065170928597e-05,3.14991656349238e-06
"357",0.000363609971870574,5.60470022567498e-06
"358",0.000760099112537767,7.64039782870789e-06
"359",0.000665019844807862,7.20409692673286e-06
"360",0.000265769745132788,5.32491290271883e-06
"361",0.000180624165952733,3.89781499695853e-06
"362",0.000686393801062778,7.63659063082772e-06
"363",0.000348149303801094,5.73350435607598e-06
"364",0.000133930014780554,3.96748767784786e-06
"365",4.12971993480735e-05,2.16983581292089e-06
"366",0.000155756403635244,3.88564721553372e-06
"367",0.000423797439138028,6.0552689278587e-06
"368",5.26497701508792e-05,2.43511270995168e-06
"369",2.50620769226101e-05,1.55379913620667e-06
"370",0.000174579781301584,3.15627064878362e-06
"371",4.40242006852974e-05,1.91511851347938e-06
"372",4.83096839782255e-05,2.36300850184976e-06
"373",0.00013535693868621,4.15941002669715e-06
"374",0.000285328002930916,5.46533208673994e-06
"375",0.00025380860321865,5.11885484381012e-06
"376",0.000109738333696453,3.53934694794368e-06
"377",0.000485341713183733,5.18296264461257e-06
"378",0.00086266599349185,6.73504152514889e-06
"379",0.000911952697940069,5.91798933269121e-06
"380",0.000290485473417926,4.28542598511096e-06
"381",2.88860875384712e-05,1.99689905966698e-06
"382",0.000214329281658666,4.39325149620869e-06
"383",8.13522521543059e-05,3.14858537072804e-06
"384",0.000115977358294083,3.45148435166003e-06
"385",4.00304366980157e-05,2.1186581410256e-06
"386",0.000120269688157581,3.56421224659947e-06
"387",0.000190067154116825,4.12431389135963e-06
"388",3.41828601511466e-05,1.96103082502945e-06
"389",0.000274076825458915,3.78482158645711e-06
"390",0.000395898666852112,4.76802855024959e-06
"391",0.000508774477317344,4.97322254110604e-06
"392",0.000185973247546716,3.18827853892669e-06
"393",0.000271259814927362,3.34234430193639e-06
"394",0.000559918469671106,5.15003804991456e-06
"395",0.000694933379562816,5.04901493175499e-06
"396",0.00018941865066422,3.02056968423277e-06
"397",8.04818797043223e-05,2.76397339721061e-06
"398",0.000189704968745715,4.17631796920415e-06
"399",0.000221826484322628,4.22830054942266e-06
"400",7.38123309981677e-05,2.94200922585167e-06
"401",0.000130236256386457,3.77611569360884e-06
"402",0.000219765102488812,4.73623693390621e-06
"403",0.000395416654661099,5.80310525071185e-06
"404",0.000101818273469088,3.25276150728011e-06
"405",0.000361898294970227,5.33778013621213e-06
"406",0.000493428515739016,6.40183840662556e-06
"407",0.000730508342543586,7.26020296132918e-06
"408",0.000276885864391403,5.02616917015408e-06
"409",0.000275341551560361,4.832308145754e-06
"410",0.000482219699155888,6.53083510727663e-06
"411",0.000642862666784877,7.95364209384949e-06
"412",0.000195992698298812,4.45470142616779e-06
"413",8.06897394979235e-05,3.09911937357948e-06
"414",0.000166606067859046,4.36653123206571e-06
"415",0.000518748693172236,6.61569803277608e-06
"416",8.02547913271112e-05,3.24650999626018e-06
"417",7.47129077687001e-05,3.07877297583907e-06
"418",0.000194297282194344,4.19795675815406e-06
"419",0.00027197796691243,4.88046585251123e-06
"420",8.54367905539215e-05,3.03138960100692e-06
"421",0.000548753604450291,6.00310624384151e-06
"422",0.000664886747233331,7.00270693814435e-06
"423",0.000951058914067562,7.33603217608508e-06
"424",0.000362801862622276,5.38191929282632e-06
"425",0.000188985127675955,4.53785497915982e-06
"426",0.000440843190050386,6.31743951061546e-06
"427",0.000338999110290795,5.71485498923295e-06
"428",0.000128263965607418,3.77213547057962e-06
"429",5.51110030119989e-05,2.55766235858299e-06
"430",0.00011169926105279,3.63553791580469e-06
"431",0.00032434212316999,5.54835473310574e-06
"432",5.43104466743027e-05,2.6275303210855e-06
"433",1.50265860069148e-05,1.33357376247763e-06
"434",0.000102069217424728,2.74548203465609e-06
"435",2.63883623614462e-05,1.59389326034221e-06
"436",3.251640156475e-05,2.01056333713023e-06
"437",0.000107760444984207,3.58554533882787e-06
"438",0.000173847956166853,4.42012069997062e-06
"439",0.000207217532297065,4.73140415577232e-06
"440",8.30566963242047e-05,3.06669503550609e-06
"441",0.000292598261766294,4.09711471297584e-06
"442",0.000508303532120368,5.11270388160198e-06
"443",0.000642175034868925,5.82700876191796e-06
"444",0.000203594232317409,3.56423365670437e-06
"445",2.33682908868802e-05,1.59632098618994e-06
"446",0.00012285177640888,3.58298704332662e-06
"447",7.09348911408944e-05,2.98395685762651e-06
"448",7.18075514461791e-05,3.0701141323982e-06
"449",6.83081429846744e-06,9.50291499852067e-07
"450",2.38691455345498e-05,1.59379852002033e-06
"451",3.6194358719815e-05,1.91140661575566e-06
"452",7.38067471738038e-06,9.24110379309153e-07
"453",0.000159674131984505,2.95285528358984e-06
"454",0.000208622030437139,2.9438910694367e-06
"455",0.000240287080899345,3.24827305229498e-06
"456",0.000117435505375197,2.61965515921978e-06
"457",7.64607971455538e-06,8.90135900851019e-07
"458",4.38741271544973e-05,2.29450532293979e-06
"459",1.18368450112796e-05,1.11438287365842e-06
"460",7.13704198240112e-06,9.48075204460625e-07
"461",3.72534186936338e-05,1.9807014227264e-06
"462",6.82458186727299e-05,3.02497560407375e-06
"463",8.67090527230925e-05,2.69802332982292e-06
"464",3.52502409842287e-05,1.97901955741872e-06
"465",4.21631422465284e-05,2.23401346346201e-06
"466",5.84663706769219e-05,2.59799056738992e-06
"467",8.37950487800345e-05,3.120180686294e-06
"468",3.22382599328302e-05,1.99435863520655e-06
"469",0.000137223775137484,3.89136980967494e-06
"470",0.000173648504111282,4.09252971159023e-06
"471",0.000188712114522425,4.40135917504491e-06
"472",0.000113533683433864,3.5357124421442e-06
"473",0.000100784647772593,3.27073403591146e-06
"474",0.000160160378101059,4.02328034281078e-06
"475",0.000156453467891578,4.03698597543709e-06
"476",7.10354069915073e-05,2.85595212703785e-06
"477",3.86236405583724e-05,2.16241393885233e-06
"478",6.23190164873084e-05,2.60598755200674e-06
"479",0.000137663820093684,3.63285141765824e-06
"480",3.71279161287313e-05,2.30449349462383e-06
"481",7.91751523894509e-05,2.96376235191491e-06
"482",9.8438966176531e-05,3.160016911818e-06
"483",0.000106984473248785,3.50360069931955e-06
"484",7.11993686745756e-05,2.78534837687043e-06
"485",0.000286328837004665,4.73615785133781e-06
"486",0.000337016480364611,4.72744103369645e-06
"487",0.000331798169765156,4.85242914388544e-06
"488",0.0002732101159211,4.97958771996608e-06
"489",0.000260015912069095,4.37158269637803e-06
"490",0.000428128181128116,5.35922738588844e-06
"491",0.000295857525846956,4.15499816824295e-06
"492",0.000172847605887925,3.74517985332434e-06
"493",4.39625192219626e-05,2.2041035597244e-06
"494",7.67308962069735e-05,3.05790322734199e-06
"495",0.000133748018381762,3.45084300338221e-06
"496",6.43551948726044e-05,2.56650128405528e-06
"497",9.92639438463739e-06,1.19595212053996e-06
"498",3.01018827509623e-05,1.8062051093083e-06
"499",1.10740257138115e-05,1.14334834604701e-06
"500",1.25344825168897e-05,1.37508907820607e-06
"501",0.000177741022371407,3.35551610122826e-06
"502",0.000203915738649861,3.41287126798795e-06
"503",0.000234026458002629,3.97452641876144e-06
"504",0.000126822960022785,2.98180967666702e-06
"505",4.5426086778161e-05,2.34974521423116e-06
"506",8.13758424758495e-05,2.98174816079474e-06
"507",7.54286375337767e-05,3.10320804906169e-06
"508",2.8633149098573e-05,2.00365498065778e-06
"509",8.28780297967123e-05,2.62790951959845e-06
"510",0.000123160434024612,3.34741707721188e-06
"511",0.000174175447784558,3.4366668412486e-06
"512",7.69744626320455e-05,2.81652763464728e-06
"513",3.37311414264908e-05,2.22461067336408e-06
"514",4.68970008617258e-05,2.29011783391855e-06
"515",6.25774468851077e-05,2.70115933827995e-06
"516",2.17460074767522e-05,1.72209844749038e-06
"517",0.000173265423693557,2.74635545760727e-06
"518",0.000187721928158336,2.55367898684396e-06
"519",0.000240090254494272,2.83503822441137e-06
"520",0.000110401998963005,2.28633013278224e-06
"521",0.000373229764904977,4.0239404341021e-06
"522",0.000490820036022624,3.88293257092657e-06
"523",0.000629264261516743,3.52212356550205e-06
"524",0.000185554758462225,2.72506606407903e-06
"525",2.76630740093121e-05,1.74458961242724e-06
"526",4.13997077348516e-05,2.01072277289038e-06
"527",6.68493842493227e-05,2.69904705043478e-06
"528",2.32786341896233e-05,1.6551942318214e-06
"529",8.26537606349836e-05,3.16266657714744e-06
"530",8.59685789629841e-05,3.1457162254291e-06
"531",0.000122692091989287,3.44848081586527e-06
"532",7.06040952590056e-05,2.64697757174119e-06
"533",0.000188435899816579,3.84877344279076e-06
"534",0.000231147144047744,4.28345248831129e-06
"535",0.000314670286272628,4.79757541958747e-06
"536",0.000171459662010705,4.15168040390725e-06
"537",0.000173297662099839,4.27580990831296e-06
"538",0.000245145257070512,4.71861709749012e-06
"539",0.000269500200258175,4.62629349883117e-06
"540",0.000114585421613613,3.56912850998081e-06
"541",4.08759421676624e-05,2.11849542524673e-06
"542",5.65420760794184e-05,2.48205503598647e-06
"543",0.00010912557212395,3.17701537976047e-06
"544",4.85352709650584e-05,2.53805819748282e-06
"545",6.80836875414486e-05,2.88040652676046e-06
"546",7.13723811434899e-05,2.96573692909305e-06
"547",7.45050071167516e-05,2.98909498479346e-06
"548",6.12982824182342e-05,2.43198753565429e-06
"549",0.000291985858996152,5.36532182892046e-06
"550",0.000291752814564306,4.78131662416994e-06
"551",0.000386561113985516,5.62860160146718e-06
"552",0.000240142519105708,4.66461603911159e-06
"553",0.000245051106034051,5.03483195667581e-06
"554",0.000341176641561237,5.43309127154198e-06
"555",0.000235092482133383,4.65212187968538e-06
"556",0.000142505645865169,3.98729596436918e-06
"557",3.53016398916705e-05,1.90639307779499e-06
"558",4.00977402409753e-05,2.05694815428892e-06
"559",7.54239239018437e-05,2.83009234909519e-06
"560",4.84852694259783e-05,2.41484477864416e-06
"561",3.40530390036192e-05,2.12015068606055e-06
"562",4.1840141846398e-05,2.27084778286692e-06
"563",4.94559657164684e-05,2.25291245819476e-06
"564",2.77719786821833e-05,1.90470701858699e-06
"565",0.000201385617911747,3.21146243081455e-06
"566",0.00021670814244265,3.41192360204037e-06
"567",0.000299103141119192,3.55467274191425e-06
"568",0.000128942610579257,3.0210769568709e-06
"569",0.000192317728059849,2.68734196683679e-06
"570",0.000272984467048969,3.03917716269733e-06
"571",0.00033887964299297,2.61419849719962e-06
"572",0.000108259582174882,2.37785987092631e-06
"573",4.70621655483279e-05,2.12649541317772e-06
"574",6.3266293271904e-05,2.7445813700704e-06
"575",0.000107475080500731,3.0565461470969e-06
"576",4.15075375356144e-05,2.29815214187487e-06
"577",8.60582943496316e-05,3.23468461683143e-06
"578",0.000357111837762899,5.1319137860358e-06
"579",0.00044751528575894,5.96822149406735e-06
"580",8.27951299655213e-05,3.09556030403686e-06
